-1.634436821678239085e+03,-4.623670729195593481e+02
2.440123578228204053e+02,4.402552102873523836e+02
2.424158376371079839e+02,4.444208395422120930e+02
2.423888816321942556e+02,4.421430571270109340e+02
2.423888816321942556e+02,4.421430571270109340e+02
2.424158376371079839e+02,4.444208395422120930e+02
2.424158376371079839e+02,4.444208395422120930e+02
2.424158376371079839e+02,4.444208395422120930e+02
2.422232604475905475e+02,4.441933662112780326e+02
2.422232604475905475e+02,4.441933662112780326e+02
2.422232604475905475e+02,4.441933662112780326e+02
2.394031977750244948e+02,4.543025875923518697e+02
2.422232604475905475e+02,4.441933662112780326e+02
2.394031977750244948e+02,4.543025875923518697e+02
2.394031977750244948e+02,4.543025875923518697e+02
2.394031977750244948e+02,4.543025875923518697e+02
2.394031977750244948e+02,4.543025875923518697e+02
2.452688739054294729e+02,4.395854151694426264e+02
2.396291239161187718e+02,4.529669038262839535e+02
2.396291239161187718e+02,4.529669038262839535e+02
2.425483895329841175e+02,4.505179735266556236e+02
2.396291239161187718e+02,4.529669038262839535e+02
2.425483895329841175e+02,4.505179735266556236e+02
2.396291239161187718e+02,4.529669038262839535e+02
2.425483895329841175e+02,4.505179735266556236e+02
2.425483895329841175e+02,4.505179735266556236e+02
2.425483895329841175e+02,4.505179735266556236e+02
2.425483895329841175e+02,4.505179735266556236e+02
2.425483895329841175e+02,4.505179735266556236e+02
2.367272243795075894e+02,1.365022715643600804e+03
2.456430886952240371e+02,4.380125757351168545e+02
2.440123578228204053e+02,4.402552102873523836e+02
