-7.479362806899829593e+03,-2.740708235070505907e+02
4.493194444055221766e+02,4.493396584681266859e+02
4.493194444055221766e+02,4.493396584681266859e+02
4.493194444055221766e+02,4.493396584681266859e+02
4.493194444055221766e+02,4.493396584681266859e+02
4.493194444055221766e+02,4.493396584681266859e+02
4.493194444055221766e+02,4.493396584681266859e+02
4.493194444055221766e+02,4.493396584681266859e+02
4.493194444055221766e+02,4.493396584681266859e+02
4.396445817460517560e+02,4.410739264795024610e+02
4.493194444055221766e+02,4.493396584681266859e+02
4.493194444055221766e+02,4.493396584681266859e+02
4.493194444055221766e+02,4.493396584681266859e+02
4.493194444055221766e+02,4.493396584681266859e+02
-8.278372125436213764e+02,-9.442883986109943635e+02
4.493736218729727625e+02,4.494007713656093301e+02
4.493736218729727625e+02,4.494007713656093301e+02
4.493736218729727625e+02,4.494007713656093301e+02
4.493736218729727625e+02,4.494007713656093301e+02
4.493736218729727625e+02,4.494007713656093301e+02
-8.227386099093980647e+02,-9.052465117676971431e+02
4.431020742402466794e+02,4.425327042516709071e+02
4.431020742402466794e+02,4.425327042516709071e+02
4.431020742402466794e+02,4.425327042516709071e+02
4.431020742402466794e+02,4.425327042516709071e+02
4.490377574722247118e+02,4.499645637436986476e+02
4.431020742402466794e+02,4.425327042516709071e+02
4.490377574722247118e+02,4.499645637436986476e+02
4.490377574722247118e+02,4.499645637436986476e+02
4.490377574722247118e+02,4.499645637436986476e+02
4.490377574722247118e+02,4.499645637436986476e+02
4.503001125534553353e+02,4.510040095815573977e+02
4.503001125534553353e+02,4.510040095815573977e+02
-8.232552585102728244e+02,-9.099984588045423379e+02
4.493194444055221766e+02,4.493396584681266859e+02
4.493194444055221766e+02,4.493396584681266859e+02
4.493194444055221766e+02,4.493396584681266859e+02
4.493194444055221766e+02,4.493396584681266859e+02
4.493194444055221766e+02,4.493396584681266859e+02
4.493194444055221766e+02,4.493396584681266859e+02
4.493194444055221766e+02,4.493396584681266859e+02
