-3.646683139864160239e+02,2.124537935268966066e+03
4.422084768056852226e+02,4.516750786273615859e+01
2.228519716234466159e+03,-1.889717490294298159e+03
4.422084768056852226e+02,4.516750786273615859e+01
4.432316310968424204e+02,4.446117261614543992e+01
4.432316310968424204e+02,4.446117261614543992e+01
4.432316310968424204e+02,4.446117261614543992e+01
-7.851858648620024042e+02,1.348315874602484428e+03
4.376327766139263531e+02,5.156228791958574220e+01
4.376327766139263531e+02,5.156228791958574220e+01
4.376327766139263531e+02,5.156228791958574220e+01
4.376327766139263531e+02,5.156228791958574220e+01
4.376327766139263531e+02,5.156228791958574220e+01
4.376327766139263531e+02,5.156228791958574220e+01
4.376327766139263531e+02,5.156228791958574220e+01
-7.691309668062624496e+02,1.355900115800963704e+03
4.434293330158590152e+02,4.146647810753856334e+01
4.368204831859075625e+02,5.297218634078669197e+01
4.432656607889164206e+02,4.478034655007011366e+01
4.492390563230131306e+02,3.312094411718901199e+01
4.421755901335928911e+02,4.520405413371064896e+01
2.220104366194767863e+03,-1.922083386817210339e+03
4.421755901335928911e+02,4.520405413371064896e+01
4.421755901335928911e+02,4.520405413371064896e+01
4.421755901335928911e+02,4.520405413371064896e+01
4.421755901335928911e+02,4.520405413371064896e+01
2.231641542605971608e+03,-1.893352458977858987e+03
4.422084768056852226e+02,4.516750786273615859e+01
4.422084768056852226e+02,4.516750786273615859e+01
4.422084768056852226e+02,4.516750786273615859e+01
4.422084768056852226e+02,4.516750786273615859e+01
4.422084768056852226e+02,4.516750786273615859e+01
4.422084768056852226e+02,4.516750786273615859e+01
4.432316310968424204e+02,4.446117261614543992e+01
4.432316310968424204e+02,4.446117261614543992e+01
4.432316310968424204e+02,4.446117261614543992e+01
2.233289328023627604e+03,-1.889250120122728958e+03
4.434293330158590152e+02,4.146647810753856334e+01
4.503967501745543700e+02,3.263831931785392015e+01
4.503967501745543700e+02,3.263831931785392015e+01
4.503967501745543700e+02,3.263831931785392015e+01
2.233289328023627604e+03,-1.889250120122728958e+03
4.492390563230131306e+02,3.312094411718901199e+01
4.492390563230131306e+02,3.312094411718901199e+01
4.492390563230131306e+02,3.312094411718901199e+01
4.421755901335928911e+02,4.520405413371064896e+01
4.492390563230131306e+02,3.312094411718901199e+01
4.421755901335928911e+02,4.520405413371064896e+01
4.422084768056852226e+02,4.516750786273615859e+01
4.422084768056852226e+02,4.516750786273615859e+01
4.422084768056852226e+02,4.516750786273615859e+01
2.228519716234466159e+03,-1.889717490294298159e+03
4.422084768056852226e+02,4.516750786273615859e+01
4.422084768056852226e+02,4.516750786273615859e+01
4.422084768056852226e+02,4.516750786273615859e+01
4.422084768056852226e+02,4.516750786273615859e+01
4.422084768056852226e+02,4.516750786273615859e+01
-7.831801423989852537e+02,1.348180762250784028e+03
4.432316310968424204e+02,4.446117261614543992e+01
4.432316310968424204e+02,4.446117261614543992e+01
